oslid,csign,Actual,csignLabel,validLabel(T_F),cdli_label
o0022998,http://www.wikidata.org/entity/Q125089197,𒊕×𒅅,CUNEIFORM SIGN SAG TIMES IG (𒊕 × 𒅅),,
o0022999,http://www.wikidata.org/entity/Q125089664,𒊕×𒆪,CUNEIFORM SIGN SAG TIMES KU (𒊕 × 𒆪),,
o0023000,http://www.wikidata.org/entity/Q125089487,𒊕×𒇴,CUNEIFORM SIGN SAG TIMES LAM (𒊕 × 𒇴),,
,http://www.wikidata.org/entity/Q123165818,𒊕×𒈠,CUNEIFORM SIGN SAG TIMES MA (𒊕 × 𒈠),,
o0028047,http://www.wikidata.org/entity/Q125089024,𒊕×𒈦,CUNEIFORM SIGN SAG TIMES MASH (𒊕 × 𒈦),,
o0028048,http://www.wikidata.org/entity/Q125089737,𒊕×𒈫,CUNEIFORM SIGN SAG TIMES MIN (𒊕 × 𒈫),,
o0027642,http://www.wikidata.org/entity/Q122914753,𒊕×𒉌,CUNEIFORM SIGN SAG TIMES NI (𒊕 × 𒉌),,
o0031625,http://www.wikidata.org/entity/Q125089327,𒊕×𒉽,CUNEIFORM SIGN SAG TIMES PAP (𒊕 × 𒉽),,
o0027525,http://www.wikidata.org/entity/Q125089864,𒊕×𒊬,CUNEIFORM SIGN SAG TIMES SAR (𒊕 × 𒊬),,
o0031790,http://www.wikidata.org/entity/Q125089791,𒊕×𒍝,CUNEIFORM SIGN SAG TIMES ZA (𒊕 × 𒍝),,
o0002466,http://www.wikidata.org/entity/Q120279846,𒌋𒊕,CUNEIFORM SIGN SAGSHU (𒌋 & 𒊕),,
o0002304,http://www.wikidata.org/entity/Q122917031,𒊩×𒆳,CUNEIFORM SIGN SAL TIMES KUR (𒊩 × 𒆳),,
o0027643,http://www.wikidata.org/entity/Q122937223,𒊩𒀾,CUNEIFORM SIGN SAL.ASH2 (𒊩 & 𒀾),,
,http://www.wikidata.org/entity/Q123165831,𒊬×𒄩,CUNEIFORM SIGN SAR TIMES HA (𒊬 × 𒄩),,
o0027715,http://www.wikidata.org/entity/Q125116662,𒊬×𒌑,CUNEIFORM SIGN SAR TIMES U2 (𒊬 × 𒌑),,
o0027644,http://www.wikidata.org/entity/Q122923716,𒊬×𒍩,CUNEIFORM SIGN SAR TIMES ZIZ2 (𒊬 × 𒍩),,
,http://www.wikidata.org/entity/Q123160126,𒊭@g,CUNEIFORM SIGN SHA GUNU (𒊭@g),,
,http://www.wikidata.org/entity/Q123227531,𒊭×𒄭@g,CUNEIFORM SIGN SHA TIMES HI GUNU (𒊭 × 𒄭@g),,
o0002193,http://www.wikidata.org/entity/Q120274927,𒉺𒅁,CUNEIFORM SIGN SHAB (𒉺 & 𒅁),,
o0002170,http://www.wikidata.org/entity/Q122434367,𒉺𒀠,CUNEIFORM SIGN SHABRA (𒉺 & 𒀠),,
o0002456,http://www.wikidata.org/entity/Q120279987,𒌋𒃶,CUNEIFORM SIGN SHAGAN (𒌋 & 𒃶),,
o0001344,http://www.wikidata.org/entity/Q123259464,𒄊×𒀴,CUNEIFORM SIGN SHAGINA (𒄊 × 𒀴),,
o0027651,http://www.wikidata.org/entity/Q122914966,𒊹×𒄩,CUNEIFORM SIGN SHAR2 TIMES HA (𒊹 × 𒄩),,
o0002728,http://www.wikidata.org/entity/Q121511631,𒊺𒋦,CUNEIFORM SIGN SHE & SUHUR (𒊺 & 𒋦),,
o0022909,http://www.wikidata.org/entity/Q124822191,𒊺@t,CUNEIFORM SIGN SHE TENU (𒊺@t),,
,http://www.wikidata.org/entity/Q123167543,𒊺×𒄯,CUNEIFORM SIGN SHE TIMES KIN2 (𒊺 × 𒄯),,
o0002724,http://www.wikidata.org/entity/Q123227594,𒊺×𒉇,CUNEIFORM SIGN SHE TIMES NAM2 (𒊺 × 𒉇),,
,http://www.wikidata.org/entity/Q123167563,𒂠@t,CUNEIFORM SIGN SHE3 TENU (𒂠@t),,
,http://www.wikidata.org/entity/Q123305666,𒊺𒈖,CUNEIFORM SIGN SHELU (𒊺 & 𒈖),,
o0027580,http://www.wikidata.org/entity/Q122915419,𒋁@g,CUNEIFORM SIGN SHESH2 GUNU (𒋁@g),,
o0002453,http://www.wikidata.org/entity/Q120278438,𒌋𒂘,CUNEIFORM SIGN SHIBIR (𒌋 & 𒂘),,
o0027582,http://www.wikidata.org/entity/Q122915053,𒋆@g,CUNEIFORM SIGN SHIM GUNU (𒋆@g),,
,http://www.wikidata.org/entity/Q122937138,𒋆@g×𒆵,CUNEIFORM SIGN SHIM GUNU TIMES KUSHU2 (𒋆@g × 𒆵),,
o0027655,http://www.wikidata.org/entity/Q122915045,𒋆@g×𒉿,CUNEIFORM SIGN SHIM GUNU TIMES PI (𒋆@g × 𒉿),,
o0002758,http://www.wikidata.org/entity/Q122915069,𒋆×𒉿,CUNEIFORM SIGN SHIM TIMES PI (𒋆 × 𒉿),,
,http://www.wikidata.org/entity/Q123259394,𒓮×𒉌,CUNEIFORM SIGN SHITA GUNU TIMES NI (𒓮 × 𒉌),,
o0002843,http://www.wikidata.org/entity/Q124822096,𒋖@t,CUNEIFORM SIGN SHITA TENU (𒋖@t),,
,http://www.wikidata.org/entity/Q123167638,𒋖×𒋗,CUNEIFORM SIGN SHITA TIMES SHU (𒋖 × 𒋗),,
,http://www.wikidata.org/entity/Q123287177,𒋖×ZATU659,CUNEIFORM SIGN SHITA TIMES ZATU 659 (𒋖 × ZATU 659),,
o0023027,http://www.wikidata.org/entity/Q120274725,𒋖𒄑,CUNEIFORM SIGN SHITA2 (𒋖 & 𒄑),,
o0027499,http://www.wikidata.org/entity/Q124822165,𒋗@s,CUNEIFORM SIGN SHU SHESHIG (𒋗@s),,
o0002847,http://www.wikidata.org/entity/Q124822179,𒋗@t,CUNEIFORM SIGN SHU TENU (𒋗@t),,
o0002820,http://www.wikidata.org/entity/Q120352006,𒋙𒌪,CUNEIFORM SIGN SHU2 & UR SHESHIG (𒋙 & 𒌪),,
,http://www.wikidata.org/entity/Q123259189,𒋙×𒂗,CUNEIFORM SIGN SHU2 TIMES EN (𒋙 × 𒂗),,
,http://www.wikidata.org/entity/Q123259169,𒋙×𒌓,CUNEIFORM SIGN SHU2 TIMES UD (𒋙 × 𒌓),,
o0000369,http://www.wikidata.org/entity/Q122936968,𒋙𒂍,CUNEIFORM SIGN SHU2.E2 (𒋙 & 𒂍),,
o0002775,http://www.wikidata.org/entity/Q123250686,𒋗𒃸,CUNEIFORM SIGN SHUNIGIN (𒋗 & 𒃸),,
,http://www.wikidata.org/entity/Q123165897,𒋛×𒄞,CUNEIFORM SIGN SI TIMES GU4 (𒋛 × 𒄞),,
,http://www.wikidata.org/entity/Q123165921,𒋛×𒂠,CUNEIFORM SIGN SI TIMES SHE3 (𒋛 × 𒂠),,
,http://www.wikidata.org/entity/Q123165963,𒋠×𒌋,CUNEIFORM SIGN SIG2 TIMES U (𒋠 × 𒌋),,
o0001492,http://www.wikidata.org/entity/Q120302799,𒅆𒂟,CUNEIFORM SIGN SIG5 (𒅆 & 𒂟),,
o0001188,http://www.wikidata.org/entity/Q120271196,𒃰𒋺𒄑,CUNEIFORM SIGN SIG8 (𒃰 & 𒋺 & 𒄑),,
o0002360,http://www.wikidata.org/entity/Q125116676,𒋠×𒉣,CUNEIFORM SIGN SIK2 TIMES NUN (𒋠 × 𒉣),,
,http://www.wikidata.org/entity/Q123166608,𒋡×𒀀,CUNEIFORM SIGN SILA3 TIMES A (𒋡 × 𒀀),,
,http://www.wikidata.org/entity/Q123166613,𒋡×𒂁,CUNEIFORM SIGN SILA3 TIMES DUG (𒋡 × 𒂁),,
,http://www.wikidata.org/entity/Q123166670,𒋡×𒂵,CUNEIFORM SIGN SILA3 TIMES GA (𒋡 × 𒂵),,
,http://www.wikidata.org/entity/Q123166677,𒋡×𒃻,CUNEIFORM SIGN SILA3 TIMES GAR (𒋡 × 𒃻),,
,http://www.wikidata.org/entity/Q123166689,𒋡×𒂶,CUNEIFORM SIGN SILA3 TIMES GARA2 (𒋡 × 𒂶),,
,http://www.wikidata.org/entity/Q123166704,𒋡×𒉿,CUNEIFORM SIGN SILA3 TIMES GESHTU (𒋡 × 𒉿),,
,http://www.wikidata.org/entity/Q123166713,𒋡×𒄭,CUNEIFORM SIGN SILA3 TIMES HI (𒋡 × 𒄭),,
,http://www.wikidata.org/entity/Q123166726,𒋡×𒄭@g,CUNEIFORM SIGN SILA3 TIMES HI GUNU (𒋡 × 𒄭@g),,
,http://www.wikidata.org/entity/Q123166740,𒋡×𒅁,CUNEIFORM SIGN SILA3 TIMES IB (𒋡 × 𒅁),,
,http://www.wikidata.org/entity/Q123166797,𒋡×𒁉,CUNEIFORM SIGN SILA3 TIMES KASH (𒋡 × 𒁉),,
,http://www.wikidata.org/entity/Q123166807,𒋡×𒆳,CUNEIFORM SIGN SILA3 TIMES KUR (𒋡 × 𒆳),,
,http://www.wikidata.org/entity/Q123166812,𒋡×𒈦,CUNEIFORM SIGN SILA3 TIMES MASH (𒋡 × 𒈦),,
,http://www.wikidata.org/entity/Q123166855,𒋡×𒉀,CUNEIFORM SIGN SILA3 TIMES NAGA (𒋡 × 𒉀),,
,http://www.wikidata.org/entity/Q123166860,𒋡×𒉌,CUNEIFORM SIGN SILA3 TIMES NI (𒋡 × 𒉌),,
,http://www.wikidata.org/entity/Q123259937,𒋡×𒈠,CUNEIFORM SIGN SILA3 TIMES PESH3 (𒋡 × 𒈠),,
o0027489,http://www.wikidata.org/entity/Q123166900,𒋡×𒊺,CUNEIFORM SIGN SILA3 TIMES SHE (𒋡 × 𒊺),,
,http://www.wikidata.org/entity/Q123166918,𒋡×𒋗,CUNEIFORM SIGN SILA3 TIMES SHU (𒋡 × 𒋗),,
,http://www.wikidata.org/entity/Q123166925,𒋡×𒋙,CUNEIFORM SIGN SILA3 TIMES SHU2 (𒋡 × 𒋙),,
,http://www.wikidata.org/entity/Q123166896,𒋡×𒋧,CUNEIFORM SIGN SILA3 TIMES SUM (𒋡 × 𒋧),,
,http://www.wikidata.org/entity/Q123166938,𒋡×𒍚,CUNEIFORM SIGN SILA3 TIMES UD5 (𒋡 × 𒍚),,
,http://www.wikidata.org/entity/Q123289477,𒋡×ZATU687,CUNEIFORM SIGN SILA3 TIMES ZATU 687 (𒋡 × ZATU 687),,
o0002198,http://www.wikidata.org/entity/Q120275213,𒉺𒇻,CUNEIFORM SIGN SIPA (𒉺 & 𒇻),,
,http://www.wikidata.org/entity/Q123259685,𒋢×𒁹,CUNEIFORM SIGN SU TIMES DISH (𒋢 × 𒁹),,
o0002371,http://www.wikidata.org/entity/Q122936619,𒋢𒆳𒊒,CUNEIFORM SIGN SU.KUR.RU (𒋢 & 𒆳 & 𒊒),,
o0152702,http://www.wikidata.org/entity/Q124821685,𒋤@g,CUNEIFORM SIGN SUD GUNU (𒋤@g),,
,http://www.wikidata.org/entity/Q123160028,𒋥@g,CUNEIFORM SIGN SUD2 GUNU (𒋥@g),,
o0000538,http://www.wikidata.org/entity/Q124821713,𒋨@g,CUNEIFORM SIGN SUMASH GUNU (𒋨@g),,
o0002002,http://www.wikidata.org/entity/Q122587426,𒈣𒅊,CUNEIFORM SIGN SUR10 (𒈣 & 𒅊),,
o0002041,http://www.wikidata.org/entity/Q123304264,𒈹𒂞,CUNEIFORM SIGN SUSA (𒈹 & 𒂞),,
o0002817,http://www.wikidata.org/entity/Q120350764,𒋙𒉀,CUNEIFORM SIGN SZEG8 (𒋙 & 𒉀),,
o0002816,http://www.wikidata.org/entity/Q120351595,𒋙𒂈,CUNEIFORM SIGN SZUDUN (𒋙 & 𒂈),,
o0002406,http://www.wikidata.org/entity/Q125090085,𒋫×𒃻,CUNEIFORM SIGN TA TIMES GAR (𒋫 × 𒃻),,
o0002409,http://www.wikidata.org/entity/Q125116744,𒋫×𒊺,CUNEIFORM SIGN TA TIMES SHE (𒋫 × 𒊺),,
o0000545,http://www.wikidata.org/entity/Q124822244,𒋰@t,CUNEIFORM SIGN TAB TENU (𒋰@t),,
o0000552,http://www.wikidata.org/entity/Q124822221,𒋼@s,CUNEIFORM SIGN TE SHESHIG (𒋼@s),,
o0002414,http://www.wikidata.org/entity/Q122936835,𒋼𒈨,CUNEIFORM SIGN TE.ME (𒋼 & 𒈨),,
o0002798,http://www.wikidata.org/entity/Q123088120,𒋗𒉀,CUNEIFORM SIGN TU5 (𒋗 & 𒉀),,
,http://www.wikidata.org/entity/Q123167764,𒌆@g,CUNEIFORM SIGN TUG2 GUNU (𒌆@g),,
,http://www.wikidata.org/entity/Q123227852,𒌆@g×𒁁/𒁁,CUNEIFORM SIGN TUG2 GUNU TIMES BAD OVER BAD (𒌆@g × 𒁁 / 𒁁),,
,http://www.wikidata.org/entity/Q123227818,𒌆×𒁁/𒁁,CUNEIFORM SIGN TUG2 TIMES BAD OVER BAD (𒌆 × 𒁁 / 𒁁 ),,
o0002055,http://www.wikidata.org/entity/Q120352933,𒉄𒍞,CUNEIFORM SIGN TUGUL (𒉄 & 𒍞),,
o0002424,http://www.wikidata.org/entity/Q125116755,𒌇×𒌓,CUNEIFORM SIGN TUK TIMES UD (𒌇 × 𒌓),,
o0027193,http://www.wikidata.org/entity/Q125090329,𒌈×𒀀,CUNEIFORM SIGN TUM TIMES A (𒌈 × 𒀀),,
o0018549,http://www.wikidata.org/entity/Q125091065,𒌉×𒉣,CUNEIFORM SIGN TUR TIMES NUN (𒌉 × 𒉣),,
o0018550,http://www.wikidata.org/entity/Q125091179,𒌉×𒍣,CUNEIFORM SIGN TUR TIMES ZI (𒌉 × 𒍣),,
o0002125,http://www.wikidata.org/entity/Q121467709,𒉣𒇬,CUNEIFORM SIGN TUR3 (𒉣 & 𒇬),,
o0002448,http://www.wikidata.org/entity/Q120279699,𒌋𒁯,CUNEIFORM SIGN U.DAR (𒌋 & 𒁯),,
o0002457,http://www.wikidata.org/entity/Q121302193,𒌋𒂵,CUNEIFORM SIGN U.GA (𒌋 & 𒂵),,
o0002460,http://www.wikidata.org/entity/Q120279469,𒌋𒄥,CUNEIFORM SIGN U.GUR (𒌋 & 𒄥),,
o0002462,http://www.wikidata.org/entity/Q121302163,𒌋𒆤,CUNEIFORM SIGN U.KID (𒌋 & 𒆤),,
o0002477,http://www.wikidata.org/entity/Q122937009,𒌋𒊭,CUNEIFORM SIGN U.SHA (𒌋 & 𒊭),,
,http://www.wikidata.org/entity/Q120300483,𒌋𒐴,CUNEIFORM SIGN U.U-GUNU (𒌋 & 𒐴),,
o0027572,http://www.wikidata.org/entity/Q124822296,𒌑@t,CUNEIFORM SIGN U2 TENU (𒌑@t),,
o0001470,http://www.wikidata.org/entity/Q121507191,𒄷𒋛,CUNEIFORM SIGN U5 (𒄷 & 𒋛),,
o0001496,http://www.wikidata.org/entity/Q120302402,𒅆𒂍,CUNEIFORM SIGN U6 (𒅆 & 𒂍),,
,http://www.wikidata.org/entity/Q123167896,𒌓×𒁾,CUNEIFORM SIGN UD TIMES DUB (𒌓 × 𒁾),,
o0028061,http://www.wikidata.org/entity/Q125122664,𒌓×𒄑,CUNEIFORM SIGN UD TIMES GISH (𒌓 × 𒄑),,
,http://www.wikidata.org/entity/Q122947612,𒌓×𒉽,CUNEIFORM SIGN UD TIMES PAP (𒌓 × 𒉽),,
,http://www.wikidata.org/entity/Q123167940,𒌓×𒋙,CUNEIFORM SIGN UD TIMES SHU2 (𒌓 × 𒋙),,
o0221951,http://www.wikidata.org/entity/Q125122677,𒌓×𒌀,CUNEIFORM SIGN UD TIMES TIL (𒌓 × 𒌀),,
,http://www.wikidata.org/entity/Q122936763,𒌓𒅗𒀸,CUNEIFORM SIGN UD.KA.ASH (𒌓 & 𒅗 & 𒀸),,
o0002509,http://www.wikidata.org/entity/Q120275994,𒌓𒊩𒄸,CUNEIFORM SIGN UD.MUNUS.HUB2 (𒌓 & 𒊩 &  𒄸),,
,http://www.wikidata.org/entity/Q123089390,𒌓𒊭,CUNEIFORM SIGN UD.SHA (𒌓 & 𒊭),,
,http://www.wikidata.org/entity/Q123167958,𒌓×𒋻,CUNEIFORM SIGN UDU TIMES TAR (𒌓 × 𒋻),,
o0002464,http://www.wikidata.org/entity/Q120278114,𒌋𒈬,CUNEIFORM SIGN UDUN (𒌋 & 𒈬),,
,http://www.wikidata.org/entity/Q123258971,𒇻𒍑,CUNEIFORM SIGN UDUNITA (𒇻 & 𒍑),,
o0002461,http://www.wikidata.org/entity/Q120276734,𒌋𒅗,CUNEIFORM SIGN UGU (𒌋 & 𒅗),,
o0002524,http://www.wikidata.org/entity/Q121508999,𒌝𒈨,CUNEIFORM SIGN UM & ME (𒌝 & 𒈨),,
o0031986,http://www.wikidata.org/entity/Q125122821,𒌝×𒆰,CUNEIFORM SIGN UM TIMES KUL (𒌝 × 𒆰),,
o0002525,http://www.wikidata.org/entity/Q125122693,𒌢×𒇻,CUNEIFORM SIGN UMBIN TIMES LU (𒌢 × 𒇻),,
o0001375,http://www.wikidata.org/entity/Q123119365,𒄑𒆵,CUNEIFORM SIGN UMMA (𒄑 & 𒆵),,
o0028065,http://www.wikidata.org/entity/Q125122708,𒌣×𒀭,CUNEIFORM SIGN UMUM TIMES AN (𒌣 × 𒀭),,
o0002528,http://www.wikidata.org/entity/Q125122700,𒌣×𒄩,CUNEIFORM SIGN UMUM TIMES HA (𒌣 × 𒄩),,
,http://www.wikidata.org/entity/Q123167974,𒀕@s,CUNEIFORM SIGN UNUG SHESHIG (𒀕@s),,
,http://www.wikidata.org/entity/Q123287146,𒀕𒀀,CUNEIFORM SIGN UNUG.A (𒀕 & 𒀀),,
,http://www.wikidata.org/entity/Q123167988,𒌨@g,CUNEIFORM SIGN UR GUNU (𒌨@g),,
o0002581,http://www.wikidata.org/entity/Q125122844,𒌨×𒀀,CUNEIFORM SIGN UR TIMES A (𒌨 × 𒀀),,
o0002580,http://www.wikidata.org/entity/Q125122853,𒌨×𒀠,CUNEIFORM SIGN UR TIMES AL (𒌨 × 𒀠),,
o0221972,http://www.wikidata.org/entity/Q125122860,𒌨×𒁹,CUNEIFORM SIGN UR TIMES DISH (𒌨 × 𒁹),,
o0221874,http://www.wikidata.org/entity/Q125122868,𒌨×𒆜,CUNEIFORM SIGN UR TIMES KASKAL (𒌨 × 𒆜),,
o0002582,http://www.wikidata.org/entity/Q125123081,𒌨×𒈫,CUNEIFORM SIGN UR TIMES MIN (𒌨 × 𒈫),,
o0021445,http://www.wikidata.org/entity/Q125123084,𒌨×𒊕,CUNEIFORM SIGN UR TIMES SAG (𒌨 × 𒊕),,
o0023018,http://www.wikidata.org/entity/Q125123091,𒌨×𒋗,CUNEIFORM SIGN UR TIMES SHU (𒌨 × 𒋗),,
o0000586,http://www.wikidata.org/entity/Q124867523,𒌫@g,CUNEIFORM SIGN UR2 GUNU (𒌫@g),,
,http://www.wikidata.org/entity/Q123168008,𒌫×𒀸,CUNEIFORM SIGN UR2 TIMES ASH (𒌫 × 𒀸),,
,http://www.wikidata.org/entity/Q123168024,𒌫×𒋻,CUNEIFORM SIGN UR2 TIMES TAR (𒌫 × 𒋻),,
o0002736,http://www.wikidata.org/entity/Q123287123,𒋀𒀊,CUNEIFORM SIGN URI5 (𒋀 & 𒀊),,
,http://www.wikidata.org/entity/Q123227898,𒌷×𒀫,CUNEIFORM SIGN URU TIMES AMAR (𒌷 × 𒀫),,
o0028068,http://www.wikidata.org/entity/Q125123122,𒌷×𒄭,CUNEIFORM SIGN URU TIMES HI (𒌷 × 𒄭),,
,http://www.wikidata.org/entity/Q123227941,𒌷×𒌦,CUNEIFORM SIGN URU TIMES KALAM (𒌷 × 𒌦),,
o0028069,http://www.wikidata.org/entity/Q125123133,𒌷×𒈦,CUNEIFORM SIGN URU TIMES MASH (𒌷 × 𒈦),,
,http://www.wikidata.org/entity/Q123228020,𒌷×𒂇,CUNEIFORM SIGN URU TIMES NIMGIR (𒌷 × 𒂇),,
o0028070,http://www.wikidata.org/entity/Q125123145,𒌷×𒊩,CUNEIFORM SIGN URU TIMES SAL (𒌷 × 𒊩),,
o0018846,http://www.wikidata.org/entity/Q125123162,𒌷×𒋁,CUNEIFORM SIGN URU TIMES SHESH2 (𒌷 × 𒋁),,
o0021757,http://www.wikidata.org/entity/Q125123154,𒌷×𒌀,CUNEIFORM SIGN URU TIMES TIL (𒌷 × 𒌀),,
o0027647,http://www.wikidata.org/entity/Q122915157,𒌷×𒌑@t,CUNEIFORM SIGN URU TIMES U2 TENU (𒌷 × 𒌑@t),,
,http://www.wikidata.org/entity/Q123168060,𒍏@g,CUNEIFORM SIGN URUDA GUNU (𒍏@g),,
o0199005,http://www.wikidata.org/entity/Q125123166,𒍏×𒋗,CUNEIFORM SIGN URUDA TIMES SHU (𒍏 × 𒋗),,
,http://www.wikidata.org/entity/Q120275399,𒄝𒆕,CUNEIFORM SIGN USAN2.GAG (𒄝 &  𒆕),,
o0027493,http://www.wikidata.org/entity/Q123250303,𒍑×𒋻,CUNEIFORM SIGN USH TIMES TAR (𒍑 × 𒋻),,
o0001195,http://www.wikidata.org/entity/Q123286946,𒃲𒁔,CUNEIFORM SIGN USHUMGAL (𒃲 & 𒁔),,
o0002497,http://www.wikidata.org/entity/Q123034767,𒌓𒅗𒁇,CUNEIFORM SIGN ZABAR (𒌓 & 𒅗 & 𒁇),,
,http://www.wikidata.org/entity/Q123250254,ZATU619,CUNEIFORM SIGN ZATU 619,,
,http://www.wikidata.org/entity/Q123250247,ZATU620,CUNEIFORM SIGN ZATU 620,,
,http://www.wikidata.org/entity/Q123250239,ZATU621,CUNEIFORM SIGN ZATU 621,,
,http://www.wikidata.org/entity/Q123250221,ZATU622,CUNEIFORM SIGN ZATU 622,,
,http://www.wikidata.org/entity/Q123250207,ZATU624,CUNEIFORM SIGN ZATU 624,,
,http://www.wikidata.org/entity/Q123250187,ZATU625,CUNEIFORM SIGN ZATU 625,,
,http://www.wikidata.org/entity/Q123250182,ZATU626,CUNEIFORM SIGN ZATU 626,,
,http://www.wikidata.org/entity/Q123250177,ZATU627,CUNEIFORM SIGN ZATU 627,,
,http://www.wikidata.org/entity/Q123250172,ZATU628,CUNEIFORM SIGN ZATU 628,,
,http://www.wikidata.org/entity/Q123250164,ZATU629,CUNEIFORM SIGN ZATU 629,,
,http://www.wikidata.org/entity/Q123250158,ZATU630,CUNEIFORM SIGN ZATU 630,,
,http://www.wikidata.org/entity/Q123250152,ZATU631,CUNEIFORM SIGN ZATU 631,,
,http://www.wikidata.org/entity/Q123250147,ZATU632,CUNEIFORM SIGN ZATU 632,,
,http://www.wikidata.org/entity/Q123250141,ZATU633,CUNEIFORM SIGN ZATU 633,,
,http://www.wikidata.org/entity/Q123250133,ZATU634,CUNEIFORM SIGN ZATU 634,,
,http://www.wikidata.org/entity/Q123250131,ZATU635,CUNEIFORM SIGN ZATU 635,,
,http://www.wikidata.org/entity/Q123250031,ZATU636,CUNEIFORM SIGN ZATU 636,,
,http://www.wikidata.org/entity/Q123250024,ZATU637,CUNEIFORM SIGN ZATU 637,,
,http://www.wikidata.org/entity/Q123250016,ZATU638,CUNEIFORM SIGN ZATU 638,,
,http://www.wikidata.org/entity/Q123250009,ZATU639,CUNEIFORM SIGN ZATU 639,,
,http://www.wikidata.org/entity/Q123250001,ZATU640,CUNEIFORM SIGN ZATU 640,,
,http://www.wikidata.org/entity/Q123249994,ZATU641,CUNEIFORM SIGN ZATU 641,,
,http://www.wikidata.org/entity/Q123249853,ZATU642,CUNEIFORM SIGN ZATU 642,,
,http://www.wikidata.org/entity/Q123249846,ZATU643,CUNEIFORM SIGN ZATU 643,,
,http://www.wikidata.org/entity/Q123249840,ZATU645,CUNEIFORM SIGN ZATU 645,,
,http://www.wikidata.org/entity/Q123249834,ZATU646,CUNEIFORM SIGN ZATU 646,,
,http://www.wikidata.org/entity/Q123249828,ZATU647,CUNEIFORM SIGN ZATU 647,,
,http://www.wikidata.org/entity/Q123249820,ZATU648,CUNEIFORM SIGN ZATU 648,,
,http://www.wikidata.org/entity/Q123249749,ZATU649,CUNEIFORM SIGN ZATU 649,,
,http://www.wikidata.org/entity/Q123249757,ZATU650,CUNEIFORM SIGN ZATU 650,,
,http://www.wikidata.org/entity/Q123249676,ZATU651,CUNEIFORM SIGN ZATU 651,,
,http://www.wikidata.org/entity/Q123249498,ZATU651@g,CUNEIFORM SIGN ZATU 651 GUNU,,
,http://www.wikidata.org/entity/Q123249658,ZATU652,CUNEIFORM SIGN ZATU 652,,
,http://www.wikidata.org/entity/Q123249531,ZATU654,CUNEIFORM SIGN ZATU 654,,
,http://www.wikidata.org/entity/Q123249522,ZATU655,CUNEIFORM SIGN ZATU 655,,
,http://www.wikidata.org/entity/Q123249514,ZATU656,CUNEIFORM SIGN ZATU 656,,
,http://www.wikidata.org/entity/Q123249510,ZATU657,CUNEIFORM SIGN ZATU 657,,
,http://www.wikidata.org/entity/Q123249488,ZATU659,CUNEIFORM SIGN ZATU 659,,
,http://www.wikidata.org/entity/Q123249484,ZATU660,CUNEIFORM SIGN ZATU 660,,
,http://www.wikidata.org/entity/Q123249428,ZATU661,CUNEIFORM SIGN ZATU 661,,
,http://www.wikidata.org/entity/Q123249421,ZATU662,CUNEIFORM SIGN ZATU 662,,
,http://www.wikidata.org/entity/Q123249402,ZATU664,CUNEIFORM SIGN ZATU 664,,
,http://www.wikidata.org/entity/Q123249399,ZATU665,CUNEIFORM SIGN ZATU 665,,
,http://www.wikidata.org/entity/Q123249394,ZATU666,CUNEIFORM SIGN ZATU 666,,
,http://www.wikidata.org/entity/Q123249387,ZATU667,CUNEIFORM SIGN ZATU 667,,
,http://www.wikidata.org/entity/Q123249381,ZATU668,CUNEIFORM SIGN ZATU 668,,
,http://www.wikidata.org/entity/Q123249351,ZATU669,CUNEIFORM SIGN ZATU 669,,
,http://www.wikidata.org/entity/Q123249345,ZATU670,CUNEIFORM SIGN ZATU 670,,
,http://www.wikidata.org/entity/Q123249339,ZATU672,CUNEIFORM SIGN ZATU 672,,
,http://www.wikidata.org/entity/Q123249333,ZATU673,CUNEIFORM SIGN ZATU 673,,
,http://www.wikidata.org/entity/Q123249328,ZATU674,CUNEIFORM SIGN ZATU 674,,
,http://www.wikidata.org/entity/Q123249320,ZATU675,CUNEIFORM SIGN ZATU 675,,
,http://www.wikidata.org/entity/Q123249316,ZATU676,CUNEIFORM SIGN ZATU 676,,
,http://www.wikidata.org/entity/Q123249310,ZATU677,CUNEIFORM SIGN ZATU 677,,
,http://www.wikidata.org/entity/Q123249300,ZATU678,CUNEIFORM SIGN ZATU 678,,
,http://www.wikidata.org/entity/Q123249294,ZATU679,CUNEIFORM SIGN ZATU 679,,
,http://www.wikidata.org/entity/Q123249286,ZATU680,CUNEIFORM SIGN ZATU 680,,
,http://www.wikidata.org/entity/Q123249280,ZATU681,CUNEIFORM SIGN ZATU 681,,
,http://www.wikidata.org/entity/Q123249273,ZATU682,CUNEIFORM SIGN ZATU 682,,
,http://www.wikidata.org/entity/Q123249266,ZATU683,CUNEIFORM SIGN ZATU 683,,
,http://www.wikidata.org/entity/Q123249261,ZATU684,CUNEIFORM SIGN ZATU 684,,
,http://www.wikidata.org/entity/Q123249248,ZATU685,CUNEIFORM SIGN ZATU 685,,
,http://www.wikidata.org/entity/Q123249231,ZATU687,CUNEIFORM SIGN ZATU 687,,
,http://www.wikidata.org/entity/Q123249204,ZATU688,CUNEIFORM SIGN ZATU 688,,
,http://www.wikidata.org/entity/Q123249164,ZATU689,CUNEIFORM SIGN ZATU 689,,
,http://www.wikidata.org/entity/Q123249135,ZATU690,CUNEIFORM SIGN ZATU 690,,
,http://www.wikidata.org/entity/Q123249126,ZATU691,CUNEIFORM SIGN ZATU 691,,
,http://www.wikidata.org/entity/Q123249119,ZATU692,CUNEIFORM SIGN ZATU 692,,
